,comment
1638,"A qualidade é indiscutível. Excelente!. Você já percebe pelo peso que ela é boa. Tanto no monitor quanto no notebook fica bem fixa, a qualidade da imagem fica muito boa também."
1639,"Boa qualidade de imagem, fácil de instalar. Não testei a captação de áudio mas deve ser boa."
1640,"Produto exelente, ótima imagem com excelente definição."
1641,"Ótima câmera. Atende as minhas necessidades. Bem construída, imagem muito boa. Tem um protetor que você fecha na tela para dar privacidade. Só fiz conectar no notebook e já funcionou, mas baixei o app que a marca disponibiliza para esse modelo. Satisfeito!."
1642,"Super simples de usar, os microfones funcionam super bem, e a imagem é ótima."
1643,Muito bom gostei muito recomendo pra geral bom de mais.
1644,"Câmera excelente, bom foco e resolução!."
1645,Excelente recomendo. Muito boa.
1646,"Perfeita para mim, só um detalhe, baixem o drive e aplicativo dela no site da logitech, muito melhor. No xbox show de bola, perfeita."
1647,Sobre o produto! ainda não testei. Preciso mudar meu windows para começar a utilizar.
1648,Produto de excelente qualidade.
1649,Produto muito bom e cumpre o que está descrito nas informações.
1650,A câmera sem si é muito boa. Como já se esperava por esse modelo e preço.
1651,"Ótima relação custo benefício, minhas lives ficaram melhores. Me sigam deusaff."
1652,"Muito bom, atendeu minhas expectativas!."
1653,Particularmente gostei bastante. Bem mais fácil de utilizar do que a que eu possuía anteriormente. Muita resolução e facilidade no uso.
1654,Excelente produto. Atende todas as necesdidades tecnicas.
1655,Qualidade do produto incrivel.
1656,"Amei a câmera, estou super satisfeita a indico."
1657,"Produto excelente, qualidade de som e imagem, ideal para escritórios de advocacia na realização de audiências por vídeo chamadas. A possibilidade de controlar a câmera pelo controle remoto é sensacional, podendo focar e dar zoom em participantes na vídeo chamada."
1658,Produto de ótima qualidade e de fácil instalação. Ideal para usar em sala de reunião com várias pessoas. Podem comprar sem medo!.
1659,"Muito bom, excelente aparelho, ótima qualidade do nicrofone e webcam."
1660,Produto espetacular. Ótima resolução e instalação fácil.
1661,"Bonita e com status, todos gostaram muito."
1662,"Bom produto, atende às expectativas."
1663,Melhor câmera custo-benefício.
1664,E bom.
1665,"A câmera é de fato muito boa , porém não espera uma imagem em fhd. Se for utiliza-la para fazer reuniões de trabalho , muito provavelmente se tem um computador moderno , a câmera integrada vai oferecer a mesma qualidade de imagem , já que as plataformas limitam as imagens à 720 fps. O ponto forte desta câmera é o microfone !. O cancelamento ativo é muito eficiente , e a nitidez de captura é muito alta. No meu caso , esse foi o principal motivo para compra-la , e de fato atendeu muito bem a expectativa. Um detalhe importante é a angulação de captura : ela tem um ângulo bem fechado e enquadra basicamente o rosto , sem abrir para o restante do quarto ou do ambiente traseiro , fazendo com que apenas o rosto do usuário fique enquadrado no ângulo de abertura da câmera. No mais , é um bom produto. Para você que quer ter um pouco mais de qualidade nas reuniões de trabalho , acho que faz sentido. O ponto forte é sem dúvida o microfone."
1666,"Ótimo custo beneficio, não tem ajustes de brilho e ângulo mas é uma câmera ótima pra quem trabalha com chamas de vídeo o dia todo."
1667,"A camera é de boa qualidade se o ambiente em que voce estiver for bem claro, se for a noite com falta de iluminação voce verá um pouco de ruido, o microfone é ecelente sem problema fora isso é uma otima camera."
1668,"Gostei. Atende bem as minhas necessidades de home office. A imagem é boa porém dentro dos 720p. O áudio é muito bom, evita ter que usar microfone externo."
1669,Atendeu minha necessidade!.
1670,Excelente atendeu as minhas expectativas.
1671,Eu achei que o meu produto ficava com a tela cheia. Só fica meia tela.
1672,"O produto é bom, mas poderia ser melhor."
1673,Gostei muito atendendo as minhas expectativas para dar aulas on-line.
1674,"Ótimo custo benefício, ideal para reuniões."
1675,Muito bom mesmo.
1676,"Ótimo produto para quem quer um câmera simples, só fiquei triste que não reconhece pelo app ghub igual outras câmeras mais atuais. Mas atendeu o que eu precisava."
1677,"Muito bom, recomendo."
1678,O produto atendeu minhas necessidades.
1679,Ótimo custo e benefício! a imagem é ótima! muito bom para reuniões de vídeoconferência! funciona no teams.
1680,Produto muito bom.
1681,Muito bom o produto recomendo.
1682,Muito bom. Me atendeu super bem.
1683,"Câmera excelente. Pequena, discreta, fácil de colocar para funcionar, basta plugar. Bom preço."
1684,Otimo.
1685,"Muito top a imagem, vale o preço."
1686,"A câmera é linda, super discreta e tem uma imagem perfeita."
1687,"Funciona bem, mas a qualidade fica um pouco escura. Mas pelo valor tá ok."
1688,Bom produto! cumpre bem a finalidade!.
1689,"Muito boa a câmera, tem uma boa visualização a pesar de ser 720p, como a dimensão era reduzida serviu bem demais!."
1690,"O produto cumpre o que promete, faz jus a marca. Recomendo a quem precise fazer aulas remotas ou alguma reunião. Básico mas bem funcional, instalou funcionou!!."
1691,Gostei! atende minhas necessidades.
1692,"Muito boa a qualidade, vale a pena comprar sim, caso tenham a dúvida que eu tinha kkkk. E boa lives para quem é streamer, caso queiram ver a qualidade da webcam só aparecer na minha live em >>twitch. Tv/sthgamerx."
1693,Excelente produto. Ótimo custo beneficio.
1694,Imagem e som perfeitos. Recomendo a todos.
1695,Eu achei o produto sensacional.
1696,Atende perfeitamente.
1697,"Câmera boa, mas veio a c505, e não a c505e."
1698,Não é excepcional.
1699,Excelente webcam. Imagem boa e som (microfone) satisfatório. Muito satisfeito!.
1700,Ok.
1701,"Excelente produto, funcionando pefeitamente dentro do esperado. Recomendo a todos."
1702,Excelente produto.
1703,Melhor câmera! ótima qualidade.
1704,Produto ok pelo seu custo.
1705,Funciona muito bem e tem ótima qualidade de imagem.
1706,Curti.
1707,Ótimo produto! microfone é sensacional!.
1708,"Muito boa, o custo benefício é excelente."
1709,"Sabia que o produto valia mais pelo custo-benefício. Não tem uma exceleeeente qualidade, mas se for para algo não tão profissional, recomendo. Para instalar no meu windows 10 deu um pouco de trabalho, mas no notebook da minha esposa funcionou automaticamente."
1710,Excelente produto.
1711,"Produto de ótima qualidade, sensacional camera e áudio ótimos."
1712,"Produto pequeno, leve e que se adpta prefeitamente no alto do computador. Facil de usar."
1713,Otima imagem e som. Trabalho on line e não tive problema nenhun na istalação.
1714,Atendeu as minhas necessidades. Satisfeito.
1715,"Só não dou 5 estrelas por conta do ângulo que é mais fechado, porém eu já estava ciente disto. No geral atende o uso básico 👍."
1716,"Imagem boa, áudio bom. Supriu as minhas necessidades. Compraria novamente."
1717,Excelente produto. Atendeu as espectativas.
1718,"Produto original, lacrado, imagem ótima, instalou automaticamente e de forma transparente. Imagem muito boa, microfone idem. Recomendo. Excelente custo-benefício."
1719,Excelente câmera! boa resolução. Recomndada.
1720,"Muito bom produto, bom preço, boa performance."
1721,"Muito bom. Não faz milagre, mas atende bem o esperado."
1722,"Ótimo custo benefício para quem procura um uso doméstico, boa o suficiente pra reuniões e aulas on-line. O microfone embutido é bem melhor do que esperava."
1723,Tem boa qualidade de hardware. Um bom custo benefício.
1724,"Equipamento muito bom, ótimo custo benefício."
1725,"Exclente qualidade, atende minhas necessidades."
1726,"Custo x benefício excelente, adequada para reuniões que não exigem definição impecável."
1727,"Imagem bem nítida, som adequado. Camera simples, mas de qualidade. Recomendo."
1728,"Uma maravilha, a resolução é excelente, recomendo a quem interessar!."
1729,"Simplesmente, maravilhosa!!! compraria novamente."
1730,"Pessima qualidade, angulo muito fechado, sensor fraco."
1731,Como sou advogado e preciso para fazer audiência através do microsoft teams é um excelente produto.
1732,Produto mediano mas custo beneficio compensa.
1733,A imagem não é ótima mas serve bem para trabalho em home office.
1734,"Ótimo custo benefício. Como todos os produtos da marca, funciona de maneira muito prática, e cumpre muito bem a finalidade de uso em video chamadas."
1735,"Ótima, boa qualidade de imagem, capta bem o áudio no microfone, atendeu as expectativas."
1736,"Ótima qualidade audiovisual, não deixa a imagem com chuvisco; minha única ressalva é que captura sons alheios a dois a três metros de distância e isso atrapalha um pouco na hora de falar. Fora isso, é uma webcam excelente."
1737,"Otimo, para uso em reunioes, boa resolução e microfone otimo."
1738,Muito boa. Uso para videoconferência !.
1739,"Muito bom o produto. Atende bem as minhas necessidades que é entrevistar pessoas e fazer reuniões através de videochamada. A qualidade é boa para o preço, vale bem mais à pena comprar essa câmera do que aquelas xing ling que só dão problemas."
1740,Qualidade muito abaixo do esperado e possui um ângulo muito pequeno.
1741,Produto ótimo apenas senti falta de um software para gerenciamento.
1742,Produtos exatamente como a descrição.
1743,Quase perfeita. Seria 100% se desse pra alterar o zoom.
1744,"Produto de 1a. Linha, excelente."
1745,Boa qualidade ótimo custo benefício.
1746,Excelente. Sem comentários. Qualidade razoável para usar apenas em meetings.
1747,"Excelente câmera para uso em home office,."
1748,Muito bom o produto! parabéns!.
1749,"A câmera é excelente, tem ótima captação de imagem, num preço acessível. Os serviços mercado livre mais uma vez excepcionais. Parabéns!."
1750,Camera excelente. Boa imagem.
1751,Produto muito bom recomendo a todos.
1752,Excelente conforne tudo da logitech.
1753,Ótimo produto! recomendo. Boa qualidade e custo benefício.
1754,Bom produto. Instalação rápida e simples.
1755,"Comprei para o trabalho (participação em reuniões) e atendeu completamente as minhas necessidades. Som e imagem de boas qualidades, super recomendo."
1756,"Para conferências simples, bate papo é excelente, mas pra gravar algo, uma twitch, live a imagem deixa a desejar."
1757,"Ótima qualidade de imagem e boa captação de som, funciona muito bem para uso profissional cotidiano, sem a intenção de uma imagem de altíssima definição. Para reuniões, home office e aulas à distância é perfeita. Design bonito e delicado. Ótimo custo benefício."
1758,"Dá pro gasto! desmontei ela e modifiquei o foco, ficou melhor ainda, recomendo modificar o foco, a imgems fica melhor."
1759,"Excelente, atendeu bem a expectativa."
1760,"Boa camera e de boa qualidade,gostei,boa para reuniões."
1761,Muito boa recomendo cumpre o que promete.
1762,Ótimo produto recomendo a todos do ml.
1763,"Muito boa cale a pena , recomendo a todos no ml,."
1764,"Produto muito bom. Atende as necessidades de alguém que precisava para reuniões onlines. Para realização de serviços profissionais, como youtubers e outros, não é a mais recomendada. Fácil reconhecimento pelo pc e o microfone é bom."
1765,"Considerando o valor, pra uma webcam de entrada ela é muito boa. A qualidade de imagem é muito boa, principalmente se seu ambiente for bem iluminado (o que não é meu caso mas ainda sim funciona bem). Valeu a pena a compra, uso pra fazer lives de jogos, com uns ajustes mínimos no obs já fica ótima pra usar. O microfone não é mto bom, mas eu não utilizo, então não tive problemas com isso. A abertura da captura dela é bem ampla, o que talvez possa te incomodar um pouco se você não quiser mostrar mto do seu ambiente, mas é contornável."
1766,"A câmera é muito boa, a qualidade da imagem é ótima se você usar iluminação natural, se tiver que usar iluminação artificial é interessante usar um ou dois ring lights para anular a interferência de 50 ou 60hz das lâmpadas normais. Os microfones dela funcionam, porém a qualidade do audio fica a desejar. Esta câmera é recomendada para quem deseja aumentar a qualidade da imagem sem precisar investir em um modelo top de linha."
1767,"Produto de qualidade. Muito. Bom. Funcionou perfeito em um notebook dell e no lenovo, utilizado para reuniões com muitas pessoas. Teve uma boa qualidade."
1768,"Esta dando defeito comprei a menos de um mes e a imagem fica com listras pretas, nao sei o que fazer afinal nao é um produto barato."
1769,"A imagem gerada por essa webcam parece de uma tv de tubo. Comprei a webcam para melhorar a qualidade da transmissão, e no fim das contas, a webcam nativa do notebook estava melhor."
1770,"Pelo preço, é sensacional!. 1. O ângulo extremamente aberto é muito útil e permite uma utilização mais versátil. -(você pode cortar o tamanho para um 4:3 com qualquer software para ""lives"" ou gravações, então não há com o que se preocupar). 2. Além disso, o ""slider"" que cobre a lente é perfeito para os mais preocupados com privacidade. 3. O microfone built-in é ok e pode pegar bastante ambiente. -(você pode usar um software para reduzir os ruídos). 4. Ela esquenta, mas se mantém numa temperatura baixa e estável. 5. O indicador de led, verde, serve para dizer se a cam está sendo usada. -(muito útil para quem esquece que está utilizando a cam). Já o led branco, serve para informar que a câmera está conectada. -(útil para quem usa quase todas as entradas usb e nem sabe mais o que está conectado). 6. O ajuste (para cima/baixo e para a esquerda/direita) é bem firme e não decepciona. 7. Possui encaixe inferior (rosca) para utilização de tripé. E a abertura para encaixe para a tela não deixa a desejar. Funcionando bem em monitores finos e largos, sem problemas. 8. A intensidade de iluminação afeta diretamente na qualidade da imagem. Recomendo ajustar o contraste e brilho nas configurações do seu sistema operacional/software de lives. Esta webcam não tem uma boa relação com o escuro, então, você precisará ajustar alguns parâmetros para diminuir a granulação causada pelos sensores (que não captam bem à baixa luz)."
1771,"O sensor da câmera é muito bom, foca rápido e o ajuste conforme a iluminação é ok. O único problema dela que não é um problema em si é a questão da captura de áudio que parece que tu está dentro de uma geladeira, mas aí é só usar o microfone de um headset."
1772,"Pelo valor é um produto extremamente bem construído. A qualidade da câmera se assemelha a logitech s920 que custa na faixa dos r$ 350,00, fora sua construção industrial e design de escritório, perfeita para usar em seu computador de trabalho. Infelizmente a câmera não dispões de nenhum aplicativo, ficando evidente seu uso majoritariamente empresarial."
1773,Custo benefício demais ótimo produto recomendo demais! veio tudo 100% novo e lacrado.
1774,"Fácil manuseio/articulação, bonita, imagem perfeita, microfone de bom alcance."
1775,"A qualidade de montagem é ruim, com aspecto de plástico barato, e a imagem é borrada. Não vale a pena."
1776,Gostei muito. Basta conectar o usb que a câmera liga. Depois configura e pronto. Não tem segredo. Muito fácil. A imagem é boa.
1777,"Web can boa demais , pelo custo benefício."
1778,"Uso essa câmera todo dia e ela tem uma qualidade super boa, vale muito a pena."
1779,Ótimo.
1780,"Produto muito bom, vai me atender muito bem, a equipe já testa antes de enviar então mais uma garantia de não ter dor de cabeça com devolução."
1781,"O som é horrível. Se depende do som. Dela, não compre."
1782,Excelente custo benefício.
1783,"Imagem do produto quando usado com boa iluminação, fica excelente! o acabamento deixa a desejar. Parece ser de um plástico frágil, mas no geral atende e tem um bom custo benefício."
1784,Ótimo custo benefício.
1785,Ótimo produto!.
1786,Excelente produto. Recomendado.
1787,"Muito boa essa câmera, se o computador for bom ela também tem um ótimo desempenho, digo porque testei em um pc inferior e ela deu umas travadas, mas em um pc superior funciona perfeito, fotos e vídeos."
1788,"Equipamento excelente , recomendo a todos do mercado livre."
1789,Excelente produto.
1790,"Produto lindo, funcional, só achei ruim para deixar ele bem fixo no monitor, tive que fixar ele com uma duploa face. Porém nada que faça ele perdem pontos, otima imagem."
1791,"Qualidade muito boa, funcionou perfeitamente. Plug and play."
1792,"A câmera é boa, o design é bonito e ajustável (ela roda no eixo, e tem ajuste para ficar mais alta), porém quando ativo a imagem dela, da pra perceber na tela algumas ondas de frequência na imagem, sabe? não é muito legal, mas tem a ver com a capacidade de processamento de imagem, então creio que pelo custo benefício, vale a pena. Se vc quer uma imagem de alta qualidade, não é uma boa escolha (pra mim é para calls do trabalho/cotidianas, então ok)."
1793,Produto atendeu as minhas expectativas.
1794,Excelente câmera. Ótimo custo benefício e imagem tb.
1795,"Pelo valor, até que é uma camera boa. Mas o audio é pessimo. Os microfones nao captam bem o som e tem que ser desativado para uso. A imagem é razoavel, funciona bem para o novo normal do dia a dia."
1796,Excelente produto!.
1797,"Estou supreendido pela custo benefício da câmera, claro e uma avaliação inicial porém dissem que a primeira impressão e a fica então. Obrigado."
1798,"Amei, muito boa a qualidade e o ângulo. Não usei o microfone ainda! mas gostei dms."
1799,Utilizo para vídeo-conferências e atende perfeitamente.
1800,Imagem excelênte. Se adequou muito bem ao meu escritório e superou minhas expectativas.
1801,"A câmera é boa, n dou 5 estelas pelo fato de não ter o próprio software pra configurar."
1802,Gostei muito bom.
1803,A câmera funciona perfeitamente! o único problema é com relação a iluminação! o ambiente precisa estar preparado e iluminando pois a câmera em si perde muito com apenas a lâmpada do quarto!.
1804,"Ótima mesmo! recomendo e quando necessário futuramente, posso voltar a comprar. Qualidade da imagem é excelente!!!."
1805,"A câmera é boa no aspecto de vídeo, mas, no aspecto de áudio, tem um microfone que captura o som num nível baixo. É necessário falar mais perto ou usar outro microfone."
1806,Atende ao custo beneficio.
1807,"Excelente custo-benefício. A imagem é boa, a lente é grande angular, boa captação de luz também."
1808,"Ótimo custo benefício, qualidade de imagem muito boa. O ângulo da imagem é bem aberto!."
1809,"Excelente captação de imagem. Bem nítida, perfeita para lives, videoconferência e até mesmo para youtubers. O único ponto fraco dela é o microfone, sua captação de áudio deixa a desejar, mas nada que um microfone externo não resolva dependendo do uso. E mesmo assim é um ótimo custo benefício. Recomendo."
1810,A câmara melhorou bastante a qualidade da imagem. Estou satisfeira.
1811,Ótimo custo benefício.
1812,S u p e r.
1813,"Ótimo custo benefício, imagem limpa, câmera wide, vale a pena!."
1814,"Produto excelente, recomendo a compra superou minhas espectativas."
1815,"A qualidade da camera surpreende, só deixa a desejar mesmo em ambientes menos ilumidado. O microfone também surpreende."
1816,Excelente produto !!! muito melhor que muitas mais caras.
1817,Recomendo no ml muito boa.
1818,Produto excelente gostei muito.
1819,"Para mim que sou uma simples usuária me serviu muito bem. Atendeu a expectativa de som e imagem. Ótima para participar de conferências, aulas e reuniões online em geral. Recomendo!."
1820,Ótima imagem.
1821,"Produto maravilhoso, atendeu minhas expectativas, recomendo pra quem está começando a fazer vídeo transferência ou gravações."
1822,Excelente.
1823,Cumpri a descrição tô satisfeito com a resolução.
1824,"Mt bom, cumpre o que promete. Qualidade mt boa, a imagem tbm mt boa e de fácil usabilidade."
1825,"Excelente, bom custo e benefício."
1826,"A qualidade da imagem é boa, mas a câmera não tem compatibilidade com a minha versão do windows 10 e desliga a cada 10 segundos. Infelizmente só depois da compra encontrei mais pessoas com esse mesmo problema. Quando atualizar para o 11, vou voltar a usar."
1827,"Excelente, recomendo."
1828,"Comprei de presente, e a pessoa que ganhou curtiu bastante o produto. A camêra é bem aberta mesmo, e a qualidade de imagem e som muito bons."
1829,"Ótima construção, bom produto, bom custo."
1830,Ótima qualidade de imagem e a imagem da câmera tem uma visão bem grande.
1831,"Produto com qualidade, resolução conforme a descrição do produto, ótimo para vídeo conferências."
1832,A câmera tem uma ótima imagem. Filma bem tanto com luz natural como com artificial. A instalação é plug and play. A possibilidade de fechar quando não em uso é ótima e segura. A captação do áudio tb é muito boa. As reuniões ficaram ainda melhores com ela.
1833,Muito bom e de ótima qualidade!.
1834,"Gente, a qualidade dessa câmera é muito boa, ótimo custo-benefício."
1835,Muito boa. Atendeu minha expectativa.
1836,Muito boa. Imagem boa e bem fácil de ajustar no monitor.
1837,"Ótima webcam para o preço, recomendo muito. Não precisa instalar nada, é plugar e usar. O áudio é ok, melhor que microfone de notebook mas não tão bom."
1838,Excelente!. Boa imagem. Tela ampla. Sem pixels.
1839,"Qualidade excelente, imagem clara e nítida."
1840,"Excelente produto, o melhor da categoria. Captura bastante (vídeo mais amplo), mais que as concorrentes. Cabo médio, a maioria é curto. A possibilidade de tampar a câmera é ótima, me agrada muito, pois se desativo o microfone e tampo a visão, me certifico que em hipótese alguma serei vigiado sem saber. Segura, boa, em conta."
1841,Gostei do produto. Cumpre o que promete.
1842,"Excelente, cumpre o que promete."
1843,Imagem ótima éra o que eu queria. Foi só plugar no note dell que reconheceu os drives e rodou no obs. Recomendo.
1844,Produto muito bom e preço excelente.
1845,Boa imagem e som preço estava melhor que logitech e é tão boa quanto vamos ver se vai durar bastante.
1846,Sensacional. Segunda vez que compro.
1847,"A qualidade da imagem é boa, porem com pouca luz, fica um pouco granulada a imagem, a abertura da lente e grande, se a intenção for focar somente no rosto, ela não é boa pra isso, o audio do microfone não é bom. Facil instalação, é so plugar no pc e usar."
1848,Top. Me atendeu perfeitamente.
1849,Prática e eficiente. Bom custo benefício.
1850,Atendeu bem as necessidades de uso.
1851,Excelente super recomendo indico.
1852,"Ótima câmera, a imagem é ampla e nítida mesmo com baixa luminosidade."
1853,Excepcional a qualidade da imagem! esta câmera da lenovo é sensacional!.
1854,Muito bom. Excelente qualidade. Tudo muito simples de instalar e usar.
1855,"Produto muito bom, vale a pena para quem quer um bom custo beneficio."
1856,Muito bom o produto! qualidade muito boa e preço muito bom!.
1857,Imagem e som perfeitos de qualidade superior.
1858,"Perfeita, indico á todos no ml."
1859,Qualidade muito boa pelo preço um microfone que quebra galho e uma imagem bem ampla.
1860,"Muito boa câmera, uso para o trabalho, captura de som excelente e é plug and play. Recomendo."
1861,"Muito boa, corresponde ao que é anunciado, eu recomendo."
1862,Top uma das melhores recomendo.
1863,"Atende as expectativas, porém a imagem é um pouco granulada."
1864,"Top, áudio perfeito! recomendo a todos!."
1865,"A qualidade é boa, imagem bem nítida, mas o ângulo é muito aberto e ela não possui zoom nativo."
1866,Camera muito boa. Me atendeu perfeitamente. Bom ângulo wide e boa captação do microfone.
1867,Granula um pouco com pouca luz mas fora isso é ótimo ! recomendo !.
1868,"Qualidade de imagem boa, filmagem é ampla, filma uma área grande mesmo de perto. Ótimo custo beneficio."
1869,"Produto muito bom, qualidade de video boa. Até agora tudo certo."
1870,"Qualidade excelente, atendeu as expectativas."
1871,"Excelente custo benefício, ""plug and play"" e ótima qualidade de imagem, além de alcance diferenciado em relação às concorrentes."
1872,"Câmera com excelente resolução, som bom e grande imagem panorâmica."
1873,Imagem muito boa e o plug and play deixa bem fácil de usar.
1874,Excelente qualidade. Indico o produto. A proteção do visor é muito importante e raro de encontrar nas webcams.
1875,Qualidade imagem nítida com ângulo superior.
1876,"A qualidade da câmera é muito boa, embora o ângulo de captura, amplo, faça a gente ficar pequeno no frame. Ela precisa ficar perto, ou fazermos um corte na imagem para ficar direito. Como a qualidade é alta, não tem problema. É plugar e usar. Estou satisfeito."
1877,"Ótima câmera, superou as espectativas."
1878,"Superou minhas expectativas, imagem perfeita!."
1879,Ótima!.
1880,Ótimo custo x benefício. Confio na lenovo.
1881,"Qualidade excelente, imagem limpa e som claro."
1882,"Bom custo benefício, recomendo."
1883,Produto não vale o preço! a qualidade do câmera e muito inferior meu telefone e melhor. Não devolvi oq os correios aqui não aceitam devolução!.
1884,"Não é porque é barato que é de graça, mesmo com muita luz no local a resolução parece um celular da década de 90 3gp e com 144p. Não comprem, comprei 4 pra jogar no lixo."
1885,"Não vale a pena, embora barato o produto é bastante ruim."
1886,Ótimo produto.
1887,Pelo preço é bom.
1888,",."
1889,Eu achei o produto ótimo.
1890,Só achei que o som não ficou muito bom. O resto é top!.
1891,Para meu uso perfeito.
1892,Atende para o que preciso.
1893,Muito ruim a imagem.
1894,Imagem não muito boa por falar ser hd. Mas quebra o galho.
1895,"Produto bom, serviu para meu proposito."
1896,"Imagem podre, nível tekpix de 2005."
1897,"Péssimo produto. Mas conforme a descrição, era esperado pelo preço. Não recomendo, sugiro quem quiser comprar que economize e compre uma mais cara de melhor qualidade."
1898,Muito bom de acordo como descrito.
1899,"Muito boa, só tem um zoom muito aproximado. Então tem que usar um aplicativo para ajustar isso. Tem função desfoco, e o microfone não é ruim, dá para o gasto. Recomendo."
1900,"Resolução muito boa em termos de custo-beneficio, só vem muito escura por padrão. Com as configurações certas e uma boa iluminação a imagem fica coisa linda."
1901,"Para o que eu estava buscando, atendeu bem. Fácil instalação."
1902,A qualidade da imagem é bem ruim. Quase pior que a do meu notebook velho.
1903,"Horrível, pior que a minha câmera vga."
1904,Ok.
1905,"Imagem até que é boa, mas o áudio é ruim."
1906,"Fraco. Com iluminação da sala muito ruim a imagem. Se jogar uma luz direta em você fica um pouco melhor, o que não é o propósito de uso da webcam. E fica dando traços de linhas da imagem. Não valeu a pena. Ficou apenas de enfeite em cima do monitor."
1907,"Muito fácil de mexer, funcionou perfeitamente e possui um desing muito bonito."
1908,Atende bem a relação custo benefício.
1909,"Barato mas não vale a pena,melhor gastar 50 a mais e ter um pouco mais de qualidade."
1910,"O aparelho veio com um problema de cintilação na imagem, com várias ondas escuras passando pela tela o tempo todo. A qualidade da imagem até que estava boa pelo preço, a do áudio estava horrível. Pedi para o lojista fazer a troca do produto defeituoso por um outro igual sem o defeito, levei no correio, paguei a taxa da caixa, mas fui completamente ignorado e no final, apenas devolveram meu dinheiro, uma pena, eu pelo valor até achei um bom produto, só queria um que não apresentasse problemas de funcionamento."
1911,Produto bom me atente nas reuniões online.
1912,Péssima qualidade foco horrível. Eles falam hd mas nunca será. Também pelo preço. Lamentável.
1913,Ótimo produto e ainda vem com microfone integrado na webcam adorei.
1914,Misericordia a câmera eh muito ruim kkkkkk da até vergonha entrar em reunião com isso.
1915,"Muito boa tendo em vista o preço!. O microfone não é muito bom, mas cabe ao comprador se virar tmb ne."
1916,Otimo.
1917,Maravilhoso.
1918,"A câmera veio totalmente riscada, havia um plástico protetor em volta da câmera. Porém na câmera não veio nenhuma proteção."
1919,Muito bom excelente.
1920,Atende bem a necessidade.
1921,"Básico demais pelo q promete ,se tiver pouca luz esqueça,áudio muito baixo."
1922,Imagem legal. Mas microfone muito fraco.
1923,Bom produto.
1924,"Otimo produto, muito fácil de instalar e usar."
1925,"Custo x benefício, a câmera até que é bem razoável. Já paguei mais por câmeras bem inferiores. Recomendo."
1926,"Produto veio com defeito, não tenho nem como fazer uma avaliação sobre a qualidade."
1927,Atende pelo custo beneficio.
1928,Tudo certo funcionando dentro do prometido!.
1929,"Terrível a qualidade da imagem , pelo preço era de se esperar o pior."
1930,"Simplesmente um lixo kkkk. Cara, isso não é nem 320p quanto mais full hd. Só não vou devolver esse negócio, quem nem dá pra chamar de câmera, pq realmente pagando esse preço, não dá pra esperar outra coisa."
1931,"Ótima, perfeita, fácil de instalar e com ótima imagem, tamanho legal e fácil de prender. Indico."
1932,"Ótima para reuniões, aulas e afins. Qualidade bem legal, funciona bem com luz normal de quarto!."
1933,Só achei o encaixe dele no laptop um pouco estranho. É pouco versátil.
1934,Recomendo.
1935,Produto otimo.
1936,"Ótimo produto, recomendo a todos do mercado livre."
1937,Faço uso para interagir no zoom. Pra mim é o suficiente. Recomendo o uso de luz natural ou branca e nunca direcione contra a luz. Ofusca!.
1938,"Qualidade ótima, a foto fica realmente mto boa!."
1939,"Muito boa, compacta e boa qualidade de imagem."
1940,Tenho usado e não apresentou nenhum problema! a imagem e o áudio são bons!.
1941,"Ótima webcam, qualidade da imagem é boa, excelente para video conferência. Uso com microsoft teams e whatsapp. Recomendo."
1942,"Funciona beleza, exatamente como esperado e para o que está proposto, ou seja, câmera simples para vídeo conferência. Tenho uma outra 'igual' (mais antiga) e mesma marca no outro computador há 5 anos. Jóia. Compre sem medo."
1943,"Não gostei da qualidade das imagens, ela não se prende bem ao alto de um monitor fino."
1944,Excelente custo beneficio. Se instala muito rápida e facilmente.
1945,"Muito boa, qualidade superior, ótima câmera para lives."
1946,"Qualidade ate rasoavel, mas a imagem fica muito escura. Precisei comprar uma luz para usar nas reunioes."
1947,Excelente produto. Recomendo a todos os clientes.
1948,Otimo produto recomendofubcionou perfeitamente.
1949,"Excelente câmera! ótima qualidade de imagem em hd para reuniões e até para lives, porém exige que o ambiente esteja com uma boa ilumitação, caso contrário a imagem fica bastante granulada."
1950,Produto usado porém de ótima qualidade recomendo.
1951,"Muito bom produto. Serve bem ao que preciso. Ótima imagem, som muito bom. Só não tem zoom. Então se quiser aproximar os distanciar, não tem como fazer. Mas como disse, para mim serve ao que preciso que é só necessário."
1952,"Produto muito bom áudio e vídeo, a minha dificuldade é quanto ao windows que uso 7. O produto em si é sensacional."
1953,Produto de excelente qualidade. Excelente performance da imagem. Recomendo!.
1954,"Produto muito bom, eu utilizo para reunião online, a imagem é boa e o microfone embutido funciona muito bem, e ótimo custo benefício."
1955,Tenho e sempre funcionou bem no windows 7.
1956,"Muito prática, compacta e boa definição de video e imagem!."
1957,Excelente produto atendeu as expectativas.
1958,Excelente produto estou muito satisfeito com ela. Obrigado.
1959,"Camera muito boa, vale muito a pena."
1960,"Produto muito bom, só tive problemas pra fixar em cima do meu monitor pq ele tem borda fina. No mais a qualidade é aceitável e está funcionando 100%."
1961,"Imagem excelente, material de ótima qualidade, só o microfone que não é o bixo, mas pode ser alguma configuração no note."
1962,Excelente - tem uma imagem e som excelentes- e mobilidade como nenhuma outra do padrão.
1963,Excelente para o q propõe.
1964,Bom produto.
